34.32949,133.87564
34.32949,133.8757
34.32949,133.87583
34.32948,133.87591
34.32947,133.87599
34.32946,133.87608
34.32943,133.87625
34.32935,133.87663
34.32919,133.87722
34.32911,133.87754
34.32904,133.877828
34.32892,133.878267
34.32887,133.87847
34.32885,133.87858
34.32884,133.87867
34.32881,133.87887
34.3288,133.87895
34.32879,133.87905
34.32877,133.87923
34.32876,133.87946
34.32875,133.87959
34.32875,133.8796
34.32875,133.87974
34.32876,133.87987
34.32877,133.879989
34.32879,133.88018
34.32882,133.880428
34.32886,133.880699
34.32891,133.8809
34.32905,133.88135
34.32912,133.88157
34.32938,133.88238
34.32964,133.88316
34.32978,133.8836
34.32981,133.88371
34.33025,133.88502
34.3305,133.885798
34.33068,133.88637
34.33077,133.88665
34.33082,133.88681
34.33084,133.886868
34.33098,133.88728
34.33098,133.88731
34.33108,133.88761
34.33113,133.887757
34.33119,133.887937
34.33123,133.88806
34.33128,133.888218
34.33143,133.888657
34.33149,133.88887
34.33156,133.88907
34.33163,133.88927
34.33166,133.88937
34.33173,133.889569
34.33182,133.88978
34.33191,133.88995
34.33195,133.89004
34.33201,133.89014
34.33206,133.89023
34.33216,133.8904
34.33228,133.89056
34.33235,133.89065
34.33241,133.890729
34.33253,133.89088
34.33265,133.89102
34.33273,133.8911
34.33278,133.89115
34.33312,133.89148
34.33354,133.8919
34.33373,133.89209
34.33378,133.89214
34.33382,133.89218
34.33424,133.89259
34.33444,133.8928
34.33453,133.892879
34.33455,133.8929
34.33493,133.89328
34.33495,133.8933
34.3351,133.89346
34.33511,133.89346
34.33513,133.89348
34.33541,133.89375
34.33551,133.893847
34.33555,133.89389
34.33569,133.89402
34.33589,133.894218
34.33617,133.8945
34.33639,133.89471
34.33647,133.8948
34.33653,133.89486
34.3366,133.894939
34.33671,133.89508
34.33683,133.89527
34.33693,133.89545
34.337,133.89562
34.33705,133.895738
34.33713,133.89598
34.33717,133.89616
34.33721,133.896369
34.33722,133.896447
34.33723,133.89652
34.33722,133.89661
34.33722,133.896639
34.33722,133.89667
34.33723,133.89678
34.33725,133.89732
34.33726,133.897539
34.33727,133.897967
34.33728,133.89811
34.33728,133.89819
34.33729,133.89841
34.3373,133.89862
34.33731,133.899059
34.33732,133.89928
34.33733,133.899408
34.33735,133.90002
34.33736,133.90011
34.33736,133.900219
34.33737,133.900309
34.33738,133.90044
34.3374,133.90052
34.33742,133.90063
34.33744,133.90071
34.33746,133.90079
34.33752,133.90097
34.33759,133.90114
34.33762,133.901209
34.33766,133.901288
34.33769,133.90135
34.33772,133.9014
34.3378,133.90152
34.33792,133.9017
34.33826,133.90225
34.33834,133.902357
34.33855,133.9027
34.33878,133.903078
34.33884,133.90316
34.33923,133.90377
34.33924,133.90378
34.3395,133.90421
34.3396,133.9044
34.33972,133.90468
34.33977,133.904789
34.33987,133.905048
34.33997,133.905307
34.33997,133.905307
34.33991,133.90536
34.33974,133.90545
34.33961,133.90553
34.33952,133.905577
34.33947,133.90561
34.33945,133.90561
34.33942,133.90563
34.33932,133.905678
34.33927,133.9057
34.33922,133.90573
34.33903,133.905847
34.3389,133.905937
34.3388,133.906
34.33861,133.906117
34.33856,133.90615
34.33856,133.90615
34.33824,133.90635
34.33811,133.90643
34.33809,133.90644
34.3379,133.90654
34.33785,133.90656
34.33784,133.906568
34.33778,133.90659
34.33759,133.906658
34.33751,133.90669
34.33748,133.9067
34.33741,133.90671
34.33735,133.90673
34.33733,133.90673
34.33715,133.90677
34.33707,133.90678
34.33696,133.90679
34.3369,133.90679
34.33686,133.9068
34.33669,133.906838
34.33662,133.906849
34.33648,133.90689
34.3364,133.90691
34.33634,133.90692
34.33629,133.90692
34.33628,133.90692
34.33622,133.90692
34.3361,133.90692
34.33576,133.90691
34.33576,133.90691
34.33577,133.90724
34.33578,133.9074
34.33578,133.907558
34.33581,133.90823
34.33583,133.90896
34.33584,133.90923
34.33585,133.90948
34.33586,133.909798
34.33587,133.910057
34.33587,133.910159
34.33589,133.91074
34.3359,133.911138
34.33593,133.9119
34.33593,133.91198
34.33593,133.912039
34.33593,133.91209
34.33594,133.912129
34.33595,133.91217
34.33596,133.9122
34.33597,133.91224
34.33598,133.91226
34.33599,133.91227
34.336,133.912298
34.33603,133.91233
34.33606,133.91236
34.33619,133.912478
34.33626,133.91255
34.33636,133.91264
34.33646,133.91273
34.33655,133.91282
34.33666,133.91291
34.33672,133.91295
34.33675,133.91297
34.33677,133.91298
34.33678,133.91299
34.33685,133.913018
34.3369,133.913029
34.33697,133.91304
34.33715,133.91307
34.33718,133.91307
34.33725,133.91308
34.33735,133.91309
34.33749,133.913097
34.33759,133.913097
34.33768,133.91309
34.33778,133.91309
34.33789,133.91307
34.33797,133.91305
34.33806,133.913029
34.33816,133.913
34.3382,133.91298
34.33829,133.91295
34.33838,133.9129
34.33847,133.912849
34.33852,133.91282
34.33852,133.91282
34.33862,133.91277
34.33872,133.91271
34.33879,133.91268
34.33887,133.912658
34.33895,133.91263
34.33904,133.91262
34.33906,133.91261
34.33914,133.91261
34.33922,133.91262
34.33926,133.91263
34.33933,133.91264
34.33942,133.91268
34.3395,133.91272
34.33959,133.91278
34.33967,133.912838
34.33971,133.91288
34.33978,133.91295
34.33986,133.91304
34.33998,133.91316
34.34,133.91318
34.34006,133.91325
34.34011,133.91332
34.34012,133.91333
34.34018,133.91342
34.34023,133.91351
34.34027,133.9136
34.3403,133.91368
34.34032,133.913727
34.34034,133.91381
34.34036,133.913907
34.34038,133.91403
34.34039,133.91423
34.34039,133.91434
34.34038,133.91449
34.34037,133.91467
34.34037,133.91476
34.34036,133.91485
34.34036,133.91498
34.34036,133.9151
34.34036,133.91519
34.34036,133.91522
34.34037,133.915337
34.34039,133.915438
34.3404,133.915517
34.34042,133.915618
34.34043,133.91563
34.34044,133.915697
34.34045,133.91576
34.34045,133.91583
34.34045,133.91584
34.34045,133.91586
34.34045,133.91587
34.34045,133.915889
34.34044,133.91594
34.34043,133.91599
34.3404,133.91605
34.34039,133.916069
34.34029,133.91623
34.34024,133.91631
34.34021,133.9164
34.3402,133.91641
34.3402,133.916429
34.34019,133.91645
34.34019,133.91647
34.34019,133.9165
34.34019,133.916519
34.34019,133.91655
34.3402,133.916609
34.3402,133.91662
34.3402,133.91663
34.34021,133.91666
34.34024,133.91673
34.34029,133.91681
34.34035,133.91689
34.34042,133.917
34.34047,133.91707
34.34052,133.917138
34.34055,133.9172
34.34057,133.917239
34.3406,133.91733
34.34062,133.91737
34.34063,133.91743
34.34062,133.91754
34.34062,133.917588
34.34061,133.91765
34.34058,133.91774
34.34054,133.91784
34.34045,133.91799
34.34041,133.91807
34.34037,133.91818
34.34035,133.91832
34.34034,133.918478
34.34035,133.91864
34.34036,133.918658
34.34037,133.91878
34.34037,133.91887
34.34038,133.91899
34.34036,133.919187
34.3403,133.9194
34.3403,133.91941
34.34025,133.919558
34.34014,133.91977
34.34013,133.91979
34.34002,133.91994
34.34001,133.91995
34.33988,133.92008
34.33978,133.92016
34.33966,133.92025
34.33956,133.9203
34.33953,133.92032
34.33938,133.920369
34.33908,133.920459
34.33902,133.92048
34.33858,133.920628
34.33832,133.920729
34.33823,133.92077
34.33818,133.9208
34.33812,133.92085
34.33806,133.920909
34.33803,133.92096
34.33798,133.92106
34.33797,133.921067
34.33794,133.92114
34.33789,133.921258
34.33789,133.92127
34.33784,133.92137
34.3378,133.921438
34.33777,133.92149
34.33772,133.92155
34.33762,133.92163
34.33754,133.921697
34.33751,133.92172
34.33744,133.92178
34.33742,133.92182
34.3374,133.92185
34.33739,133.92187
34.33738,133.9219
34.33733,133.92204
34.33729,133.92214
34.33726,133.92223
34.33721,133.92232
34.33715,133.922418
34.33699,133.92263
34.3369,133.92277
34.33673,133.92299
34.3366,133.923138
34.33653,133.92324
34.3365,133.9233
34.33648,133.92333
34.33646,133.92337
34.33639,133.92356
34.33635,133.92364
34.33634,133.92366
34.33632,133.923679
34.33631,133.92369
34.3363,133.9237
34.33628,133.9237
34.33627,133.9237
34.33626,133.9237
34.33625,133.9237
34.33623,133.9237
34.33621,133.92369
34.3362,133.923679
34.33618,133.923667
34.33618,133.92366
34.33617,133.92365
34.33616,133.92363
34.33615,133.923577
34.33614,133.92355
34.33614,133.92353
34.33614,133.92352
34.33615,133.92351
34.33615,133.923498
34.33615,133.923487
34.33616,133.92348
34.33619,133.92345
34.33631,133.923318
34.33638,133.923228
34.33662,133.92291
34.33676,133.92274
34.33682,133.92263
34.33688,133.92254
34.33693,133.92245
34.33697,133.92236
34.33701,133.922249
34.33704,133.92213
34.33706,133.92204
34.33708,133.92194
34.3371,133.92182
34.33712,133.92174
34.33716,133.92165
34.33717,133.92163
34.33725,133.9215
34.33734,133.92138
34.33735,133.92137
34.33741,133.92127
34.33744,133.92121
34.33746,133.92112
34.33747,133.921078
34.3375,133.920909
34.33752,133.92076
34.33755,133.92069
34.33758,133.92061
34.33762,133.920538
34.33766,133.92048
34.33774,133.92035
34.33778,133.92029
34.33782,133.92025
34.33785,133.92021
34.3379,133.92015
34.33794,133.92012
34.33803,133.92005
34.33808,133.92002
34.33814,133.91998
34.33822,133.91994
34.33825,133.91993
34.33833,133.91988
34.33841,133.919817
34.33851,133.919739
34.33861,133.919637
34.33867,133.919547
34.3387,133.91951
34.33875,133.91942
34.33879,133.91934
34.33882,133.91923
34.33886,133.91909
34.33889,133.91898
34.33891,133.91888
34.33891,133.91883
34.33891,133.918759
34.33891,133.91868
34.3389,133.91861
34.3389,133.91854
34.33888,133.91844
34.33888,133.918399
34.33886,133.91832
34.33884,133.91824
34.33881,133.918118
34.33877,133.91796
34.33872,133.917757
34.33868,133.91763
34.33863,133.91754
34.33859,133.91747
34.33854,133.917397
34.33849,133.91735
34.33842,133.91733
34.3383,133.917318
34.33826,133.917318
34.33822,133.917318
34.33819,133.91733
34.33802,133.91736
34.33766,133.91744
34.33731,133.91751
34.3366,133.917667
34.33634,133.91772
34.33613,133.917757
34.33602,133.91778
34.33578,133.91783
34.33549,133.91789
34.33502,133.91799
34.33478,133.918039
34.33468,133.91805
34.33458,133.91809
34.33424,133.918208
34.33417,133.91824
34.33411,133.91828
34.33405,133.91834
34.33403,133.91836
34.33401,133.918388
34.334,133.91841
34.33399,133.918489
34.33399,133.91856
34.33399,133.9186
34.334,133.91864
34.33401,133.918669
34.33403,133.91871
34.33406,133.91874
34.33408,133.91877
34.33412,133.91881
34.33416,133.918838
34.33421,133.91886
34.33443,133.91896
34.33448,133.91897
34.33451,133.91898
34.33455,133.91899
34.33462,133.91898
34.33468,133.91897
34.3348,133.91892
34.33504,133.918838
34.33522,133.918759
34.33533,133.91871
34.33549,133.918658
34.33561,133.91862
34.33571,133.9186
34.33575,133.91859
34.33591,133.91856
34.33606,133.91853
34.33618,133.91852
34.33633,133.9185
34.3366,133.91847
34.33694,133.91842
34.33708,133.918388
34.33721,133.91836
34.33726,133.91835
34.33731,133.91835
34.33734,133.91835
34.33736,133.91836
34.33736,133.91837
34.33737,133.91838
34.33738,133.918388
34.3374,133.91843
34.33741,133.91846
34.33741,133.918489
34.33741,133.9185
34.33741,133.91852
34.33741,133.91855
34.33741,133.918568
34.3374,133.9186
34.33738,133.91862
34.33737,133.91864
34.33735,133.91865
34.33734,133.91865
34.33732,133.918658
34.3373,133.918658
34.33728,133.918658
34.33727,133.918658
34.33719,133.91865
34.3371,133.91862
34.33699,133.9186
34.33696,133.9186
34.33692,133.91859
34.33689,133.91859
34.33675,133.91861
34.3366,133.91864
34.33642,133.91869
34.33627,133.91873
34.33611,133.91879
34.33594,133.918838
34.33587,133.91887
34.33576,133.918928
34.33573,133.918939
34.33566,133.91899
34.33559,133.91904
34.33549,133.91913
34.33539,133.91922
34.33514,133.91952
34.33495,133.919739
34.33492,133.91978
34.33482,133.9199
34.33478,133.91993
34.33476,133.91996
34.33463,133.92006
34.33455,133.92013
34.33439,133.92025
34.3343,133.92031
34.33422,133.92035
34.33417,133.920369
34.33416,133.920369
34.33411,133.92039
34.334,133.92041
34.33385,133.92043
34.33364,133.920459
34.33354,133.92047
34.33345,133.92048
34.33333,133.92047
34.33327,133.920459
34.33326,133.920459
34.33317,133.92044
34.33312,133.92042
34.33306,133.9204
34.33301,133.92038
34.33296,133.92035
34.33287,133.92029
34.33268,133.92013
34.33263,133.920099
34.33255,133.92004
34.33243,133.91996
34.33237,133.91993
34.33234,133.919919
34.33231,133.919919
34.33227,133.919919
34.33223,133.919919
34.3322,133.91993
34.33216,133.91994
34.33214,133.91995
34.33213,133.91995
34.33206,133.91998
34.33186,133.92011
34.33156,133.9203
34.33136,133.92043
34.33133,133.920448
34.33129,133.92049
34.33123,133.92056
34.33119,133.920628
34.33117,133.92068
34.33116,133.920718
34.33115,133.92077
34.33115,133.9208
34.33114,133.920808
34.33113,133.920977
34.33112,133.921078
34.33111,133.92115
34.33108,133.92124
34.33104,133.92132
34.331,133.92138
34.33093,133.92147
34.3309,133.92149
34.33087,133.92151
34.33083,133.92154
34.33055,133.921709
34.3304,133.921799
34.33028,133.921877
34.33021,133.92193
34.33008,133.922
34.32997,133.92208
34.32996,133.92209
34.32995,133.9221
34.32994,133.92213
34.32992,133.922159
34.32992,133.92221
34.32991,133.92226
34.32991,133.92228
34.32991,133.92229
34.32992,133.922328
34.32993,133.922339
34.32993,133.92235
34.32995,133.92237
34.32996,133.92239
34.32998,133.92241
34.33002,133.92244
34.33004,133.92245
34.33005,133.92245
34.33007,133.92245
34.3301,133.92245
34.33012,133.92245
34.33014,133.92244
34.33018,133.922418
34.33024,133.92237
34.33036,133.922238
34.33039,133.9222
34.33048,133.92212
34.3306,133.92204
34.33071,133.921968
34.33103,133.921799
34.33112,133.92176
34.33119,133.92172
34.3313,133.92166
34.33136,133.92164
34.33146,133.92159
34.33166,133.92151
34.332,133.92136
34.33203,133.921337
34.33215,133.92129
34.3322,133.92127
34.33227,133.92124
34.3324,133.92121
34.33247,133.92119
34.33257,133.92118
34.33268,133.921168
34.33279,133.92118
34.33286,133.9212
34.33291,133.92121
34.33299,133.92123
34.33318,133.92128
34.33327,133.92131
34.33339,133.921337
34.33344,133.921348
34.33355,133.92138
34.33376,133.92139
34.33388,133.92141
34.33416,133.921427
34.33429,133.92145
34.33439,133.92147
34.33462,133.92154
34.33467,133.92157
34.33468,133.92157
34.3347,133.92159
34.33472,133.921607
34.33473,133.92163
34.33473,133.92165
34.33474,133.92168
34.33474,133.921697
34.33473,133.92176
34.33473,133.921787
34.33472,133.921799
34.33471,133.92182
34.33469,133.92183
34.33468,133.92184
34.33465,133.92185
34.33464,133.92185
34.33462,133.92186
34.33459,133.92185
34.33447,133.92181
34.3342,133.921697
34.33412,133.92168
34.33405,133.92167
34.334,133.92166
34.33396,133.92167
34.33382,133.92168
34.33373,133.921697
34.33357,133.92173
34.33342,133.92177
34.33334,133.92181
34.33321,133.92186
34.33305,133.92194
34.33289,133.92202
34.33288,133.92202
34.33264,133.92214
34.33237,133.92228
34.33221,133.92235
34.33217,133.92237
34.33206,133.922429
34.33198,133.92248
34.33191,133.92253
34.33189,133.92254
34.33184,133.92259
34.33175,133.92268
34.33162,133.92283
34.33159,133.92285
34.33149,133.92299
34.33142,133.9231
34.33136,133.923228
34.33131,133.92336
34.33116,133.9237
34.33102,133.92401
34.33083,133.92445
34.33073,133.92469
34.33051,133.92526
34.33035,133.92569
34.33028,133.92588
34.33018,133.92616
34.33011,133.926358
34.33007,133.9265
34.32977,133.92729
34.32967,133.92756
34.32966,133.92759
34.32961,133.92776
34.3296,133.92778
34.32955,133.92796
34.32951,133.92808
34.32944,133.92838
34.32944,133.9284
34.32939,133.92859
34.3293,133.92902
34.32911,133.929848
34.32904,133.93017
34.32888,133.9309
34.32887,133.93091
34.32883,133.931108
34.32883,133.93114
34.32882,133.93123
34.32881,133.9313
34.32881,133.93133
34.32881,133.93135
34.32881,133.93153
34.32881,133.931547
34.32882,133.93176
34.32882,133.93177
34.32883,133.93197
34.32883,133.93198
34.32884,133.932099
34.32886,133.9322
34.32889,133.93233
34.32894,133.93251
34.32897,133.93261
34.32905,133.932808
34.32906,133.93284
34.32913,133.933
34.32916,133.93309
34.32919,133.93318
34.3292,133.93324
34.32921,133.9333
34.32921,133.933349
34.3292,133.93338
34.3292,133.93341
34.32918,133.93349
34.32917,133.93354
34.32917,133.93354
34.32912,133.933698
34.32906,133.933889
34.32905,133.93393
34.32904,133.93399
34.32904,133.93401
34.32903,133.93408
34.32903,133.93413
34.32904,133.93421
34.32904,133.93422
34.32905,133.93429
34.32906,133.934328
34.32909,133.93441
34.32909,133.934418
34.32913,133.93453
34.32917,133.934609
34.32922,133.93474
34.32925,133.93481
34.32926,133.93484
34.32929,133.93492
34.3293,133.93497
34.3293,133.93503
34.3293,133.935048
34.3293,133.93506
34.32929,133.93509
34.32928,133.93511
34.32926,133.935138
34.32921,133.9352
34.3292,133.93521
34.32913,133.93527
34.32906,133.935307
34.3289,133.93542
34.32888,133.93543
34.32874,133.93551
34.32872,133.93553
34.32854,133.93561
34.32837,133.935668
34.32823,133.93572
34.32806,133.935769
34.32788,133.93582
34.32785,133.93583
34.32771,133.93587
34.32736,133.93597
34.32718,133.93601
34.32715,133.93602
34.32709,133.936028
34.32704,133.936028
34.327,133.936028
34.32698,133.936028
34.32692,133.93602
34.32676,133.93596
34.32665,133.93592
34.32654,133.93588
34.32648,133.935848
34.32642,133.93583
34.32634,133.9358
34.32628,133.93579
34.3262,133.9358
34.32615,133.93581
34.32613,133.93581
34.32609,133.93583
34.32603,133.935859
34.32597,133.9359
34.32588,133.93598
34.32582,133.93602
34.3257,133.93615
34.32569,133.93617
34.32564,133.936219
34.32556,133.93633
34.3254,133.936568
34.32522,133.936838
34.32518,133.93691
34.32515,133.93698
34.32513,133.93703
34.32512,133.937108
34.3251,133.93727
34.32507,133.937469
34.32504,133.93778
34.32501,133.938009
34.325,133.938088
34.325,133.93821
34.325,133.93829
34.32501,133.93839
34.32503,133.93848
34.32503,133.93849
34.32505,133.938538
34.32508,133.93861
34.32515,133.938729
34.32536,133.939078
34.32564,133.93956
34.32581,133.93982
34.32583,133.93987
34.32592,133.93999
34.32615,133.94032
34.32616,133.940339
34.32626,133.940497
34.32628,133.940519
34.32636,133.940677
34.32638,133.94071
34.32645,133.940857
34.32657,133.9411
34.32673,133.94142
34.3268,133.94156
34.3269,133.941758
34.32701,133.94197
34.32707,133.9421
34.32709,133.94214
34.32709,133.94217
34.32709,133.94218
34.32709,133.9422
34.32709,133.942219
34.32709,133.94225
34.32708,133.94229
34.32707,133.94232
34.32705,133.94234
34.32705,133.94235
34.32704,133.94236
34.32702,133.94237
34.327,133.94238
34.32694,133.94241
34.3269,133.94242
34.32683,133.94242
34.32667,133.94242
34.32665,133.94242
34.32655,133.94244
34.3265,133.94246
34.32649,133.942467
34.32646,133.942489
34.32644,133.94251
34.3264,133.94254
34.32639,133.942568
34.32637,133.9426
34.32637,133.94263
34.32633,133.94282
34.32629,133.94299
34.32628,133.94303
34.32626,133.943187
34.32623,133.943379
34.32622,133.94351
34.32622,133.94363
34.32622,133.94368
34.32623,133.94381
34.32623,133.94387
34.32624,133.943919
34.32625,133.94399
34.32626,133.94403
34.32627,133.94405
34.32628,133.94406
34.32629,133.944088
34.32632,133.94413
34.32633,133.94415
34.32635,133.94416
34.32637,133.944178
34.32644,133.94423
34.32653,133.9443
34.32655,133.94432
34.32656,133.944347
34.32658,133.9444
34.32659,133.944448
34.32659,133.94449
34.32658,133.944527
34.32657,133.94457
34.32655,133.94461
34.32651,133.94467
34.32644,133.94476
34.32637,133.94485
34.32636,133.94486
34.32632,133.94492
34.32624,133.945
34.32623,133.94501
34.32618,133.94505
34.32591,133.94528
34.32561,133.94554
34.32557,133.94558
34.32553,133.945608
34.32551,133.94564
34.32548,133.94569
34.32546,133.94573
34.32544,133.94577
34.32541,133.94583
34.32539,133.94587
34.32538,133.9459
34.32534,133.94596
34.3253,133.94601
34.32525,133.94608
34.32518,133.946148
34.32517,133.946159
34.32511,133.94622
34.32495,133.94635
34.32488,133.9464
34.32482,133.94644
34.32472,133.94648
34.32471,133.94649
34.32464,133.946508
34.32454,133.94654
34.3245,133.94655
34.32418,133.94662
34.3241,133.94664
34.32405,133.94666
34.32402,133.94667
34.32401,133.946677
34.32397,133.9467
34.32393,133.94673
34.32389,133.94676
34.32386,133.9468
34.32382,133.94684
34.32378,133.94688
34.32372,133.946959
34.32367,133.94703
34.32365,133.94706
34.32363,133.9471
34.32362,133.94712
34.32361,133.947139
34.3236,133.94717
34.32358,133.947229
34.32357,133.94727
34.32357,133.947307
34.32356,133.947319
34.32356,133.94734
34.32357,133.94737
34.32358,133.94754
34.32359,133.947578
34.3236,133.94778
34.32361,133.947859
34.32361,133.94797
34.3236,133.94823
34.32359,133.948467
34.32358,133.94862
34.32358,133.94867
34.32357,133.94871
34.32356,133.94876
34.32355,133.94879
34.3235,133.94891
34.32348,133.94895
34.32348,133.94896
34.32347,133.94898
34.32347,133.949
34.32347,133.949007
34.32348,133.94903
34.32349,133.94905
34.3235,133.94907
34.32352,133.94908
34.32354,133.94909
34.32357,133.949097
34.3236,133.949097
34.32363,133.94909
34.32364,133.94909
34.32366,133.94907
34.32368,133.94905
34.32373,133.94899
34.32374,133.94897
34.32375,133.94894
34.3238,133.94876
34.32383,133.948658
34.32386,133.94862
34.32389,133.948568
34.32392,133.94852
34.32395,133.948489
34.32398,133.948467
34.32401,133.94845
34.32404,133.94842
34.32407,133.948399
34.3241,133.948388
34.32411,133.948377
34.32416,133.94836
34.32421,133.94834
34.32429,133.94833
34.32436,133.94832
34.32446,133.94833
34.32455,133.94833
34.32463,133.94834
34.32463,133.94835
34.3247,133.94837
34.32477,133.948388
34.32483,133.94842
34.32488,133.94846
34.32492,133.948489
34.32495,133.94852
34.32498,133.94859
34.325,133.94863
34.32503,133.94887
34.32505,133.94908
34.32509,133.949379
34.32509,133.94939
34.3251,133.94951
34.32514,133.94979
34.32515,133.94986
34.32516,133.949919
34.32518,133.94998
34.32519,133.95003
34.32526,133.95022
34.32529,133.95031
34.32532,133.95041
34.32534,133.950459
34.32535,133.95052
34.32535,133.95057
34.32536,133.950628
34.32536,133.95068
34.32535,133.95074
34.32534,133.95079
34.32532,133.95086
34.32529,133.95094
34.32524,133.95105
34.32516,133.95119
34.32496,133.951608
34.32487,133.951799
34.32483,133.95187
34.32479,133.95195
34.32473,133.95205
34.32469,133.95211
34.32466,133.952159
34.32463,133.9522
34.3246,133.952249
34.32456,133.9523
34.32447,133.95239
34.32446,133.9524
34.32431,133.95253
34.32418,133.95263
34.32417,133.95264
34.32414,133.95266
34.32413,133.952677
34.32412,133.9527
34.32411,133.95272
34.32411,133.95276
34.32411,133.952778
34.32412,133.95281
34.32414,133.95284
34.32416,133.952857
34.32417,133.95288
34.32418,133.95288
34.32419,133.95289
34.3242,133.95289
34.32422,133.95289
34.32426,133.9529
34.32431,133.95289
34.32455,133.952857
34.32476,133.95285
34.32507,133.95283
34.32521,133.95282
34.32532,133.95281
34.32537,133.95281
34.32552,133.95281
34.32554,133.95281
34.32556,133.95281
